LocationTime,Suicide_val_TOT,Alcohol_val,Edu_val_BUPPSRY,Edu_val_TRY,Edu_val_UPPSRY,employment_val_TOT_PC_WKGPOP,employment_val_TOT_THND_PER,hSpend_val_COMPULSORY,hSpend_val_OOPEXP,hSpend_val_TOT,hSpend_val_VOLUNTARY,obesity_val,Poverty_Value_0_17,Poverty_Value_18_65,Poverty_Value_66MORE,Poverty_Value_TOT,smoking_val,Value_PRIV_PC_GDP,Value_PUB_PC_GDP,Value_PUB_USD_CAP,Value_PUBNET_PC_GDP,Value_TOTNET_PC_GDP,Social_spt_val
CRI-1998,7.1,5.6,68.202065,17.31354,14.484394,66.36212595933918,16354.280432504793,596.5297643424535,151.14027704402497,1156.0645820960683,212.16575029498543,48.406382978723364,0.13976839826839813,0.10724242424242439,0.13557359307359304,0.11867532467532468,13.4,2.708838156484459,18.987507,7150.795484848483,17.667929487179503,20.15874919614149,87.07542608874712
CRI-1999,7.1,5.4,67.841637,17.035275,15.12309,66.36212595933918,16354.280432504793,596.5297643424535,151.14027704402497,1156.0645820960683,212.16575029498543,48.406382978723364,0.13976839826839813,0.10724242424242439,0.13557359307359304,0.11867532467532468,12.9,2.708838156484459,18.987507,7150.795484848483,17.667929487179503,20.15874919614149,87.07542608874712
CRI-2000,7.5,4.2,69.6353,16.448679,13.91602,66.36212595933918,16354.280432504793,35.1855,16.823999999999998,6.565,18.097,48.406382978723364,0.13976839826839813,0.10724242424242439,0.13557359307359304,0.11867532467532468,12.5,2.708838156484459,18.987507,7150.795484848483,17.667929487179503,20.15874919614149,87.07542608874712
CRI-2001,6.7,4.3,68.293747,17.826429,13.879825,66.36212595933918,16354.280432504793,35.3335,16.8405,6.474,17.9035,48.406382978723364,0.13976839826839813,0.10724242424242439,0.13557359307359304,0.11867532467532468,22.146534653465324,2.708838156484459,18.987507,7150.795484848483,17.667929487179503,20.15874919614149,87.07542608874712
CRI-2002,8.2,4.2,67.236092,18.362774,14.401133,66.36212595933918,16354.280432504793,36.169,16.3995,6.869,17.266,48.406382978723364,0.13976839826839813,0.10724242424242439,0.13557359307359304,0.11867532467532468,22.146534653465324,2.708838156484459,18.987507,7150.795484848483,17.667929487179503,20.15874919614149,87.07542608874712
CRI-2003,9.0,4.1,65.91481,19.18364,14.901548,66.36212595933918,16354.280432504793,35.988,16.4545,6.969,17.4965,48.406382978723364,0.13976839826839813,0.10724242424242439,0.13557359307359304,0.11867532467532468,22.146534653465324,2.708838156484459,18.987507,7150.795484848483,17.667929487179503,20.15874919614149,87.07542608874712
CRI-2004,8.9,4.1,65.916557,19.812418,14.271029,66.36212595933918,16354.280432504793,35.631,17.093,6.63,17.683999999999997,48.406382978723364,0.13976839826839813,0.10724242424242439,0.13557359307359304,0.11867532467532468,22.146534653465324,2.708838156484459,18.987507,7150.795484848483,17.667929487179503,20.15874919614149,87.07542608874712
CRI-2005,7.3,4.1,64.873169,20.842731,14.284099,66.36212595933918,16354.280432504793,34.583,17.479,6.664,18.749,48.406382978723364,0.13976839826839813,0.10724242424242439,0.13557359307359304,0.11867532467532468,22.146534653465324,2.708838156484459,18.987507,7150.795484848483,17.667929487179503,20.15874919614149,87.07542608874712
CRI-2006,8.7,4.2,64.274269,21.029402,14.696331,66.36212595933918,16354.280432504793,35.776500000000006,16.616,6.935,17.6915,48.406382978723364,0.13976839826839813,0.10724242424242439,0.13557359307359304,0.11867532467532468,15.8,2.708838156484459,18.987507,7150.795484848483,17.667929487179503,20.15874919614149,87.07542608874712
CRI-2007,6.4,4.3,62.960529,21.768053,15.271419,66.36212595933918,16354.280432504793,35.8265,16.537499999999998,6.996,17.671499999999998,48.406382978723364,0.13976839826839813,0.10724242424242439,0.13557359307359304,0.11867532467532468,15.5,2.708838156484459,18.987507,7150.795484848483,17.667929487179503,20.15874919614149,87.07542608874712
CRI-2008,6.4,4.3,61.940212,22.312418,15.747368,66.36212595933918,16354.280432504793,36.843,15.8575,7.469,16.8915,48.406382978723364,0.13976839826839813,0.10724242424242439,0.13557359307359304,0.11867532467532468,15.1,2.708838156484459,18.987507,7150.795484848483,17.667929487179503,20.15874919614149,87.07542608874712
CRI-2009,6.6,4.1,61.093235,23.416771,15.489995,66.36212595933918,16354.280432504793,38.685500000000005,14.2385,7.86,15.2445,48.406382978723364,0.13976839826839813,0.10724242424242439,0.13557359307359304,0.11867532467532468,14.8,2.708838156484459,18.987507,7150.795484848483,17.667929487179503,20.15874919614149,87.07542608874712
CRI-2010,7.2,3.7,63.147984,20.980572,15.871445,66.36212595933918,16354.280432504793,39.493,13.711,8.029,14.522,48.406382978723364,0.27,0.162,0.24,0.2,14.4,2.708838156484459,18.987507,7150.795484848483,17.667929487179503,20.15874919614149,84.6326947212219
CRI-2011,7.2,3.3,62.58416,21.594719,15.821122,58.08942,1830.463,312.36033333333336,109.53266666666669,592.1365000000001,115.73066666666664,48.406382978723364,0.281,0.169,0.252,0.207,13.7,1.733,12.125,1847.654,17.667929487179503,20.15874919614149,84.6326947212219
CRI-2012,6.8,3.2,60.889778,23.244442,15.865781,61.81253,1988.856,327.57233333333335,107.41766666666668,613.0695,114.47366666666666,48.406382978723364,0.287,0.177,0.247,0.213,13.0,1.691,11.863,1869.66,17.667929487179503,20.15874919614149,84.6326947212219
CRI-2013,7.1,3.1,59.697968,23.270735,17.031296,61.76549,2026.027,335.9653333333333,103.30333333333331,622.8875,112.62633333333332,48.406382978723364,0.284,0.174,0.243,0.21,12.3,1.651,12.368,1968.063,17.667929487179503,20.15874919614149,84.6326947212219
CRI-2014,5.9,3.2,59.457653,23.535925,17.00642,61.74079,2064.406,345.3876666666667,114.56566666666669,660.054,127.981,48.406382978723364,0.294,0.178,0.261,0.215,11.7,1.594,12.207,1985.321,17.667929487179503,20.15874919614149,84.6326947212219
CRI-2015,6.7,3.2,60.632359,23.136086,16.231556,60.69011,2057.302,371.7906666666667,111.26233333333332,695.091,124.936,48.406382978723364,0.275,0.171,0.251,0.206,11.0,1.648,12.532,2086.366,17.667929487179503,20.15874919614149,84.6326947212219
CRI-2016,7.0,3.4,60.063385,22.998714,16.937899,58.71328,1995.748,380.6593333333333,111.56833333333334,710.291,126.201,48.406382978723364,0.275,0.175,0.259,0.209,10.5,0.284,12.214,2094.488,17.667929487179503,20.15874919614149,84.6326947212219
CRI-2017,5.7,3.3,60.489311,22.989092,16.521597,59.7869,2051.237,387.9496666666666,109.995,726.2415000000001,129.54500000000002,48.406382978723364,0.273,0.167,0.255,0.204,10.0,0.453,11.94,7150.795484848483,17.667929487179503,20.15874919614149,84.6326947212219
CRI-2018,7.9,3.3,60.770302,22.601564,16.628136,60.95155,2117.052,402.8333333333333,122.31933333333332,768.5035,142.83533333333332,48.406382978723364,0.284,0.172,0.252,0.209,9.5,0.466,12.229,7150.795484848483,17.667929487179503,20.15874919614149,84.6326947212219
CRI-2019,7.8,3.1,57.304142,25.066828,17.629028,61.64743,2175.098,409.955,123.78166666666668,781.6945,144.508,48.406382978723364,0.268,0.164,0.248,0.199,8.9,2.708838156484459,18.987507,7150.795484848483,17.667929487179503,20.15874919614149,84.6326947212219
CRI-2020,7.0,3.2,57.331299,25.112001,17.5567,54.83073,1938.173,436.001,116.695,812.839,139.225,48.406382978723364,0.273,0.185,0.17,0.205,8.4,2.708838156484459,18.987507,7150.795484848483,17.667929487179503,20.15874919614149,84.6326947212219
CZE-1990,22.3,11.3,29.599914270245048,28.372829334848493,42.53743261508984,66.36212595933918,4995.0,192.394,5.8260000000000005,247.33,5.8260000000000005,48.406382978723364,0.13976839826839813,0.10724242424242439,0.13557359307359304,0.11867532467532468,22.146534653465324,2.708838156484459,14.025,3111.648,17.667929487179503,20.15874919614149,87.07542608874712
CZE-1991,20.8,11.5,29.599914270245048,28.372829334848493,42.53743261508984,66.36212595933918,4817.0,173.93833333333336,6.821666666666666,221.1405,6.821666666666666,48.406382978723364,0.13976839826839813,0.10724242424242439,0.13557359307359304,0.11867532467532468,22.146534653465324,2.708838156484459,15.077,2971.86,17.667929487179503,20.15874919614149,87.07542608874712
CZE-1992,21.4,11.8,29.599914270245048,28.372829334848493,42.53743261508984,66.36212595933918,4677.0,178.94733333333332,9.926,233.31,9.926,48.406382978723364,0.13976839826839813,0.10724242424242439,0.13557359307359304,0.11867532467532468,22.146534653465324,2.708838156484459,15.349,3007.53,17.667929487179503,20.15874919614149,87.07542608874712
CZE-1993,20.6,11.5,29.599914270245048,28.372829334848493,42.53743261508984,66.36212595933918,4802.551,239.38,15.147,331.7905,15.147,47.1,0.13976839826839813,0.10724242424242439,0.13557359307359304,0.11867532467532468,26.1,2.708838156484459,15.616,3058.042,17.667929487179503,20.15874919614149,87.07542608874712
CZE-1994,19.8,11.6,17.259413,10.051514,72.689072,66.36212595933918,4863.016,257.4316666666667,19.41333333333333,365.2675,19.41333333333333,48.406382978723364,0.13976839826839813,0.10724242424242439,0.13557359307359304,0.11867532467532468,22.146534653465324,2.708838156484459,15.699,3161.974,17.667929487179503,20.15874919614149,87.07542608874712
CZE-1995,18.2,11.5,16.634739,10.607792,72.757469,66.36212595933918,4908.005,273.3143333333333,31.311666666666664,406.9415,31.311666666666664,48.406382978723364,0.13976839826839813,0.10724242424242439,0.13557359307359304,0.11867532467532468,22.146534653465324,0.069,15.965,3405.302,17.667929487179503,20.15874919614149,87.07542608874712
CZE-1996,16.3,11.6,29.599914270245048,28.372829334848493,42.53743261508984,66.36212595933918,4914.538,288.321,33.157666666666664,432.2165,33.157666666666664,45.8,0.13976839826839813,0.10724242424242439,0.13557359307359304,0.11867532467532468,26.2,0.087,15.982,3559.603,17.667929487179503,20.15874919614149,87.07542608874712
CZE-1997,17.0,11.9,15.044655,10.605698,74.349648,66.36212595933918,4884.378,290.477,34.536,437.519,34.536,48.406382978723364,0.13976839826839813,0.10724242424242439,0.13557359307359304,0.11867532467532468,22.146534653465324,0.145,16.724,3709.705,17.667929487179503,20.15874919614149,87.07542608874712
CZE-1998,16.4,11.8,14.660916,10.390572,74.948509,67.325,4817.696,296.715,34.79933333333333,447.271,34.79933333333333,48.406382978723364,0.13976839826839813,0.10724242424242439,0.13557359307359304,0.11867532467532468,22.146534653465324,0.228,17.055,3772.736,17.667929487179503,20.15874919614149,87.07542608874712
CZE-1999,16.4,11.9,13.955545,10.835668,75.208786,65.625,4714.025,317.31666666666666,35.224333333333334,478.8115,35.224333333333334,50.2,0.13976839826839813,0.10724242424242439,0.13557359307359304,0.11867532467532468,23.5,0.277,17.698,3973.888,17.667929487179503,20.15874919614149,87.07542608874712
CZE-2000,16.5,11.8,14.05798,10.963162,74.978859,64.975,4681.2,338.77233333333334,38.46933333333333,515.8625,38.46933333333333,45.0,0.13976839826839813,0.10724242424242439,0.13557359307359304,0.11867532467532468,22.146534653465324,0.325,17.859,4174.684,17.667929487179503,20.15874919614149,87.07542608874712
CZE-2001,16.1,11.8,13.791635,11.131626,75.076736,65.025,4683.55,377.1183333333333,44.91833333333333,583.0550000000001,44.91833333333333,48.406382978723364,0.13976839826839813,0.10724242424242439,0.13557359307359304,0.11867532467532468,22.146534653465324,0.269,17.807,4309.412,16.76,16.841,87.07542608874712
CZE-2002,15.3,11.9,12.072922,11.94141,75.985672,65.425,4731.1,412.1496666666667,45.803333333333335,636.9285,45.803333333333335,51.1,0.13976839826839813,0.10724242424242439,0.13557359307359304,0.11867532467532468,24.1,0.298,18.545,4569.105,17.667929487179503,20.15874919614149,87.07542608874712
CZE-2003,17.1,12.1,13.580705,12.005664,74.413628,64.725,4701.15,447.03333333333336,51.848000000000006,700.174,53.08266666666668,48.406382978723364,0.13976839826839813,0.10724242424242439,0.13557359307359304,0.11867532467532468,27.2,0.332,18.679,4766.576,17.485,17.729,87.07542608874712
CZE-2004,15.4,11.5,10.923604,12.345678,76.730721,64.175,4690.55,464.74233333333336,56.03766666666667,735.205,58.72733333333334,48.406382978723364,0.102,0.052,0.022,0.058,25.4,0.335,17.842,4769.768,17.667929487179503,20.15874919614149,87.07542608874712
CZE-2005,15.2,12.0,10.074598,13.058269,76.867134,64.8,4764.025,471.751,60.26133333333333,764.8679999999999,71.494,52.0,0.096,0.049,0.024,0.055,24.3,0.469,17.96,5104.545,16.555,16.928,87.07542608874712
CZE-2006,13.4,11.9,9.7202902,13.522043,76.757668,65.275,4828.075,479.443,64.688,783.175,76.00666666666666,48.406382978723364,0.097,0.05,0.027,0.056,23.4,0.507,17.646,5337.684,17.667929487179503,20.15874919614149,87.07542608874712
CZE-2007,13.1,12.1,9.4652252,13.732669,76.802109,66.075,4921.95,498.67533333333336,80.263,833.238,90.14966666666668,48.406382978723364,0.087,0.049,0.041,0.055,24.0,0.509,17.432,5536.709,15.994,16.399,87.07542608874712
CZE-2008,13.0,12.1,9.096694,14.498895,76.404411,66.55,5002.5,528.001,103.74933333333333,914.6335,115.088,56.0,0.093,0.052,0.046,0.059,21.8,0.592,17.719,5719.509,17.667929487179503,20.15874919614149,87.07542608874712
CZE-2009,13.6,12.1,8.5971041,15.544437,75.858459,65.375,4934.275,598.4406666666667,108.16466666666666,1028.012,120.234,48.406382978723364,0.107,0.054,0.028,0.06,23.8,0.772,19.996,6117.82,18.555,19.197,87.07542608874712
CZE-2010,13.9,11.4,8.0573692,16.764982,75.17765,64.975,4885.1,585.7846666666666,107.20533333333331,1004.4165,117.15966666666668,55.0,0.106,0.06,0.034,0.065,22.8,0.774,19.572,6118.863,17.667929487179503,20.15874919614149,87.7902388572693
CZE-2011,14.7,11.5,7.6677351,18.243177,74.089088,65.725,4872.7,600.8336666666667,107.595,1024.4135,115.442,48.406382978723364,0.096,0.057,0.025,0.059,21.7,0.806,19.619,6253.627,18.146,18.807,87.7902388572693
CZE-2012,15.2,11.6,7.5491762,19.277992,73.172829,66.55,4889.975,613.4083333333333,112.008,1048.732,119.07933333333334,48.406382978723364,0.082,0.05,0.023,0.052,22.9,0.962,19.827,6262.787,17.667929487179503,20.15874919614149,87.7902388572693
CZE-2013,14.5,11.5,7.1797996,20.45986,72.360344,67.725,4937.075,712.4356666666667,115.763,1228.1255,139.64833333333334,48.406382978723364,0.101,0.055,0.026,0.059,22.2,0.746,20.677,6527.376,19.109,19.756,87.7902388572693
CZE-2014,13.7,11.9,6.8099089,21.51013,71.679962,68.975,4974.175,736.52,125.43333333333334,1286.103,154.21533333333332,55.4,0.102,0.053,0.037,0.059,22.3,0.807,20.07,6470.469,17.667929487179503,20.15874919614149,87.7902388572693
CZE-2015,12.6,11.5,6.841207,22.186741,70.972054,70.225,5041.9,728.1759999999999,131.08599999999998,1276.0304999999998,155.84466666666668,48.406382978723364,0.104,0.058,0.042,0.064,18.2,0.769,19.273,6537.184,17.813,18.468,87.7902388572693
CZE-2016,12.0,11.7,6.5732007,22.971544,70.455254,71.95,5138.4,759.1336666666667,139.12433333333334,1339.038,166.892,48.406382978723364,0.085,0.05,0.046,0.056,19.6,0.822,18.888,6555.336,17.667929487179503,20.15874919614149,87.7902388572693
CZE-2017,12.8,11.6,6.2063141,23.927534,69.86615,73.625,5221.475,865.5136666666667,149.19266666666667,1488.4615,160.127,48.406382978723364,0.068,0.047,0.074,0.056,18.4,0.85,18.547,6754.051,17.186,17.914,87.7902388572693
CZE-2018,12.3,11.8,6.1394086,24.262077,69.598511,74.825,5293.65,915.557,153.02700000000002,1567.9975000000002,163.10833333333332,48.406382978723364,0.064,0.048,0.104,0.061,21.1,2.708838156484459,18.759,7150.795484848483,17.667929487179503,20.15874919614149,87.7902388572693
CZE-2019,10.7,11.9,6.2475748,24.212393,69.540031,75.125,5302.9,957.4703333333332,158.767,1639.9145,169.13933333333333,58.4,0.071,0.043,0.082,0.056,18.1,2.708838156484459,19.159,7150.795484848483,17.667929487179503,20.15874919614149,87.07542608874712
CZE-2020,10.9,11.6,5.9468889,24.853664,69.199448,74.4,5234.925,1144.0176666666669,150.37866666666665,1907.1915,160.77700000000002,48.406382978723364,0.13976839826839813,0.10724242424242439,0.13557359307359304,0.11867532467532468,16.6,2.708838156484459,18.987507,7150.795484848483,17.667929487179503,20.15874919614149,87.7902388572693
DEU-1990,17.7,14.9,29.599914270245048,28.372829334848493,42.53743261508984,66.36212595933918,37217.9,460.786,70.14933333333333,866.1815,150.00133333333335,48.406382978723364,0.13976839826839813,0.10724242424242439,0.13557359307359304,0.11867532467532468,22.146534653465324,3.455,21.35,8177.169,17.667929487179503,20.15874919614149,87.07542608874712
DEU-1991,17.7,13.9,18.18479,21.774984,60.040226,66.36212595933918,36870.75,596.5297643424535,151.14027704402497,1156.0645820960683,212.16575029498543,48.406382978723364,0.13976839826839813,0.10724242424242439,0.13557359307359304,0.11867532467532468,22.146534653465324,3.108,22.303,7954.287,17.667929487179503,20.15874919614149,87.07542608874712
DEU-1992,16.8,13.8,18.084284,21.395245,60.520473,66.36212595933918,36389.75,564.6776666666667,79.32966666666665,1014.151,144.761,48.406382978723364,0.13976839826839813,0.10724242424242439,0.13557359307359304,0.11867532467532468,24.8,3.121,24.011,8671.244,17.667929487179503,20.15874919614149,87.07542608874712
DEU-1993,15.8,13.5,29.599914270245048,28.372829334848493,42.53743261508984,66.36212595933918,35988.5,565.9613333333333,81.71266666666666,1024.65,150.477,48.406382978723364,0.13976839826839813,0.10724242424242439,0.13557359307359304,0.11867532467532468,22.146534653465324,3.11,24.718,8790.498,17.667929487179503,20.15874919614149,87.07542608874712
DEU-1994,15.7,13.4,15.993667,22.098492,61.907841,66.36212595933918,35756.0,607.4830000000001,86.49066666666666,1098.957,158.48833333333334,48.406382978723364,0.13976839826839813,0.10724242424242439,0.13557359307359304,0.11867532467532468,22.146534653465324,3.026,24.899,9044.132,17.667929487179503,20.15874919614149,87.07542608874712
DEU-1995,15.8,13.4,16.322004,22.59786,61.080135,66.36212595933918,35780.0,657.277,84.78533333333333,1179.338,162.28133333333332,48.406382978723364,0.13976839826839813,0.10724242424242439,0.13557359307359304,0.11867532467532468,24.3,3.161,25.248,9294.275,22.166,24.921,87.07542608874712
DEU-1996,14.9,13.1,29.599914270245048,28.372829334848493,42.53743261508984,66.36212595933918,35636.75,697.8423333333334,88.899,1245.021,165.505,48.406382978723364,0.13976839826839813,0.10724242424242439,0.13557359307359304,0.11867532467532468,22.146534653465324,2.958,25.854,9575.268,17.667929487179503,20.15874919614149,87.07542608874712
DEU-1997,14.8,13.0,16.763416,22.643158,60.593426,66.36212595933918,35508.0,690.8363333333333,95.73633333333332,1252.959,177.803,48.406382978723364,0.13976839826839813,0.10724242424242439,0.13557359307359304,0.11867532467532468,22.146534653465324,2.83,25.443,9586.837,17.667929487179503,20.15874919614149,87.07542608874712
DEU-1998,14.1,12.7,16.236273,23.000015,60.76371,66.36212595933918,36061.25,704.0969999999999,103.20633333333336,1287.866,187.81866666666667,59.7,0.13976839826839813,0.10724242424242439,0.13557359307359304,0.11867532467532468,22.146534653465324,2.808,25.388,9766.48,17.667929487179503,20.15874919614149,87.07542608874712
DEU-1999,13.4,12.8,18.763994,22.895208,58.340797,66.36212595933918,36042.38,736.3159999999999,109.238,1353.8425,199.57900000000004,47.7,0.13976839826839813,0.10724242424242439,0.13557359307359304,0.11867532467532468,24.7,2.977,25.519,10004.991,24.276,26.872,87.07542608874712
DEU-2000,13.2,12.9,18.273834,23.498837,58.227329,66.36212595933918,36235.5,782.3666666666668,121.84,1452.7105,219.4403333333333,48.406382978723364,0.13976839826839813,0.10724242424242439,0.13557359307359304,0.11867532467532468,22.146534653465324,3.059,25.467,10271.102,17.667929487179503,20.15874919614149,87.07542608874712
DEU-2001,13.2,12.5,17.3916,23.222008,59.386391,66.36212595933918,36346.18,811.5496666666667,126.452,1509.6445,228.20833333333331,48.406382978723364,0.13976839826839813,0.10724242424242439,0.13557359307359304,0.11867532467532468,22.146534653465324,3.117,25.484,10443.072,24.083,25.961,87.07542608874712
DEU-2002,13.1,12.3,17.012363,23.427382,59.560257,66.36212595933918,36061.38,866.6866666666666,139.00733333333332,1624.977,249.9643333333333,48.406382978723364,0.13976839826839813,0.10724242424242439,0.13557359307359304,0.11867532467532468,22.146534653465324,3.099,26.163,10691.859,17.667929487179503,20.15874919614149,87.07542608874712
DEU-2003,13.0,11.9,16.622698,23.982014,59.395287,66.36212595933918,35753.58,884.1970000000001,145.71666666666667,1669.888,262.39,49.2,0.13976839826839813,0.10724242424242439,0.13557359307359304,0.11867532467532468,24.3,3.116,26.624,10808.243,25.181,27.091,87.07542608874712
DEU-2004,12.4,11.8,16.099459,24.931704,58.968838,66.36212595933918,35875.68,881.8639999999999,162.07500000000002,1700.8335000000002,285.358,48.406382978723364,0.13976839826839813,0.10724242424242439,0.13557359307359304,0.11867532467532468,22.146534653465324,3.054,26.02,10699.217,17.667929487179503,20.15874919614149,87.07542608874712
DEU-2005,11.8,11.7,16.892855,24.552816,58.554329,65.45,36361.15,889.0676666666667,164.96033333333335,1720.1335,291.0163333333333,49.6,0.13976839826839813,0.10724242424242439,0.13557359307359304,0.11867532467532468,23.2,2.94,26.38,10942.477,24.66,26.459,87.07542608874712
DEU-2006,11.1,11.8,16.763083,23.947578,59.289337,67.15,37172.1,918.482,176.072,1788.6205,307.265,48.406382978723364,0.13976839826839813,0.10724242424242439,0.13557359307359304,0.11867532467532468,22.146534653465324,2.79,25.106,10833.281,17.667929487179503,20.15874919614149,87.07542608874712
DEU-2007,10.6,11.5,15.584911,24.299988,60.115101,68.975,37988.35,964.193,183.6233333333333,1880.419,322.75333333333333,48.406382978723364,0.13976839826839813,0.10724242424242439,0.13557359307359304,0.11867532467532468,22.146534653465324,2.944,24.208,10780.939,22.403,24.169,87.07542608874712
DEU-2008,10.6,11.4,14.668834,25.400061,59.931107,70.1,38540.85,1017.0323333333332,189.33,1982.6935,338.097,48.406382978723364,0.084,0.085,0.107,0.09,22.146534653465324,3.217,24.353,10980.436,17.667929487179503,20.15874919614149,87.07542608874712
DEU-2009,10.7,11.2,14.520243,26.385326,59.094433,69.375,38470.7,1185.9793333333334,195.61966666666663,2084.752,237.18866666666668,51.4,0.13976839826839813,0.10724242424242439,0.13557359307359304,0.11867532467532468,21.9,3.465,26.8,11435.405,24.47,26.603,87.07542608874712
DEU-2010,11.2,11.6,14.189683,26.609148,59.201168,70.3,37992.23,1258.0776666666668,208.6773333333333,2217.083,253.311,48.406382978723364,0.13976839826839813,0.10724242424242439,0.13557359307359304,0.11867532467532468,22.146534653465324,3.406,26.046,11607.201,17.667929487179503,20.15874919614149,88.8864040374756
DEU-2011,11.2,11.3,13.74963,27.562323,58.688049,71.775,38785.88,1295.811,215.9103333333333,2288.728,263.3413333333333,48.406382978723364,0.08,0.087,0.09,0.087,22.146534653465324,3.421,24.745,11461.518,22.914,24.7,88.8864040374756
DEU-2012,10.8,11.3,13.699094,28.121572,58.179337,72.05,39125.95,1343.1940000000002,227.03033333333332,2378.1995,275.60600000000005,60.0,0.074,0.083,0.094,0.084,22.146534653465324,3.559,24.652,11444.532,17.667929487179503,20.15874919614149,88.8864040374756
DEU-2013,11.2,11.1,13.679199,28.47327,57.84753,72.525,39529.73,1414.7546666666667,222.5003333333333,2481.3375,272.804,52.4,0.098,0.091,0.084,0.091,20.9,3.658,24.834,11547.716,23.181,24.904,88.8864040374756
DEU-2014,11.2,11.1,13.096583,27.057884,59.845531,72.8,39869.52,1477.184,225.857,2581.3655,277.0653333333333,50.7,0.095,0.095,0.095,0.095,22.146534653465324,3.557,24.773,11725.214,17.667929487179503,20.15874919614149,88.8864040374756
DEU-2015,10.9,11.1,13.208749,27.638235,59.153015,73.0,40208.73,1517.2,233.59266666666667,2653.5795000000003,285.18666666666667,48.406382978723364,0.112,0.1,0.096,0.101,22.146534653465324,3.595,24.997,11919.518,23.402,24.963,88.8864040374756
DEU-2016,10.6,11.0,13.523512,28.291723,58.184765,73.675,41265.13,1624.9850000000004,247.36666666666667,2840.1485,301.78066666666666,48.406382978723364,0.123,0.102,0.096,0.104,22.146534653465324,3.637,25.254,12193.222,17.667929487179503,20.15874919614149,88.8864040374756
DEU-2017,9.9,10.9,13.478389,28.58337,57.93824,74.25,41661.43,1710.289,259.50766666666664,2990.7435,316.87333333333333,52.7,0.113,0.102,0.102,0.104,18.8,3.607,25.37,12466.523,23.757,25.226,88.8864040374756
DEU-2018,10.0,10.9,13.324821,29.065134,57.610046,74.9,41912.8,1792.7873333333334,278.4926666666667,3146.6485,338.3063333333333,48.406382978723364,0.111,0.097,0.091,0.098,22.146534653465324,2.708838156484459,25.342,7150.795484848483,17.667929487179503,20.15874919614149,88.8864040374756
DEU-2019,9.6,10.6,13.27747,29.900126,56.822407,75.65,42398.52,1825.822,290.44166666666666,3209.812,347.38633333333337,52.1,0.117,0.107,0.11,0.109,22.146534653465324,2.708838156484459,25.881,7150.795484848483,17.667929487179503,20.15874919614149,88.8864040374756
DEU-2020,9.7,9.371016813450751,13.894735,31.255043,54.85022,76.15579,41859.23,2000.155,292.31966666666665,3475.9025,350.44699999999995,48.406382978723364,0.13976839826839813,0.10724242424242439,0.13557359307359304,0.11867532467532468,22.146534653465324,2.708838156484459,18.987507,7150.795484848483,17.667929487179503,20.15874919614149,88.8864040374756
DNK-1990,25.0,12.3,29.599914270245048,28.372829334848493,42.53743261508984,66.36212595933918,2655.9,425.5293333333334,84.25099999999999,724.777,90.98866666666667,48.406382978723364,0.13976839826839813,0.10724242424242439,0.13557359307359304,0.11867532467532468,44.5,4.661,21.949,7946.749,17.667929487179503,20.15874919614149,87.07542608874712
DNK-1991,23.2,12.2,38.506348,18.318893,43.174759,66.36212595933918,2635.1,441.596,82.53766666666667,745.9835,89.05933333333333,48.406382978723364,0.13976839826839813,0.10724242424242439,0.13557359307359304,0.11867532467532468,44.0,4.943,22.404,8202.206,17.667929487179503,20.15874919614149,87.07542608874712
DNK-1992,22.8,12.5,41.092419,19.203054,39.704525,66.36212595933918,2636.6,459.1213333333333,88.21133333333334,781.1635,94.98733333333332,48.406382978723364,0.13976839826839813,0.10724242424242439,0.13557359307359304,0.11867532467532468,42.5,5.157,22.6,8408.1,17.667929487179503,20.15874919614149,87.07542608874712
DNK-1993,23.0,12.3,29.599914270245048,28.372829334848493,42.53743261508984,66.36212595933918,2566.9,481.3516666666667,97.44599999999998,827.5915,103.70966666666668,48.406382978723364,0.13976839826839813,0.10724242424242439,0.13557359307359304,0.11867532467532468,42.0,5.732,23.791,8821.559,17.667929487179503,20.15874919614149,87.07542608874712
DNK-1994,19.6,12.5,40.017136,19.617189,40.365673,66.36212595933918,2537.0,494.921,103.91433333333336,858.294,110.60866666666664,48.406382978723364,0.13976839826839813,0.10724242424242439,0.13557359307359304,0.11867532467532468,37.0,5.641,25.424,9897.243,17.667929487179503,20.15874919614149,87.07542608874712
DNK-1995,18.1,12.7,34.520378,21.589775,43.889847,66.36212595933918,2602.0,498.38566666666674,101.85133333333332,861.4,109.21433333333334,48.406382978723364,0.13976839826839813,0.10724242424242439,0.13557359307359304,0.11867532467532468,35.5,5.098,25.513,10185.465,19.29,22.986,87.07542608874712
DNK-1996,17.4,12.7,29.599914270245048,28.372829334848493,42.53743261508984,66.36212595933918,2627.0,524.6246666666667,107.06533333333334,910.919,115.988,48.406382978723364,0.13976839826839813,0.10724242424242439,0.13557359307359304,0.11867532467532468,34.0,4.876,24.946,10185.744,17.667929487179503,20.15874919614149,87.07542608874712
DNK-1997,15.9,12.6,29.599914270245048,28.372829334848493,42.53743261508984,66.36212595933918,2681.0,544.4523333333333,112.41266666666668,949.716,122.01766666666668,48.406382978723364,0.13976839826839813,0.10724242424242439,0.13557359307359304,0.11867532467532468,32.0,4.614,24.156,10140.639,18.322,21.598,87.07542608874712
